id,category,text
1273,0,3821 5107 8326 879 4069 5773 6793 1162 5658 2475 4608 1813 1703 4263 1651 5085 5773
1274,0,7400 8406 3766 4188 6741 4017 6084 5551 1900 7263 2267 2734 8298 2734 5746 1543 6461 285 7526 5035 844 5035 7526 184 2734 5746 4462 224 5234 5922 5090 673 7555
1275,0,6181 907 1543 5045 154 5773 810 4799 3080 7473 5773
1277,0,7685 5795 203 3324 8406 5118 224 8373 8542 7614 6700 4854 5255 5672 5045 230 6160 8406 8587 5773 7645 5922 3532 942 5672 8406 3415 7526 287 5045 4986 4462 224 1205 1994
1278,0,3746 6463 230 3283 6084 8265 6517 1109 230 4608 6084 2945 224 5929 8542 5792 1543 6517 2013 3777 6084 1865 6300 5779 5141 224 1698 4304 6311 5922 8506 3283 6084 2889 4871 8631 4461 5045
1280,0,187 1580 6700 353 1708 3828 3601 5819
1282,0,3866 230 5582 8075 5425 5141 230 8444 8542 4131
1283,0,7436 230 7812 2230 2734 3078 7312 2963 224 7896 5107 7375 237 6794 3581 2698 3198 7924 4799 3283 4986 2698 3024 4608 3968 1698 6794 3581 843 230 5063 8028 6527 2734 3078
1284,0,1397 6174 2573 5335
1285,0,7152 2396 8159 6412 2169 5393 2627 4017 4017
1286,0,4671 5795 237 1041 1550 5819
1287,0,4256 5492 1651 3581 1754 5773 7167 2266
1288,0,947 4676 5651 3447 468 237 5491 6700
1289,0,7661 5035 2995 5620 7343 7064 3053 4924 5773 1520 1519 2734 6300 230 5063 2734 5099 2002 241 5035 8380 3283 3076 5035 2813 5773 3659 2734 2963 5307 3771 4017
1290,0,4518 5071 2589 7771 2105 6700 4518 5071 274 6904 6700 4518 5071 3759 5094 4179 3931 4986 6700 7152 2230 7138 1543 6461 7891 1280 2513 285 6700 7315 7168 6700 5819
1291,0,1545 1947 2696 4209 5540 5368 4693 5773
1292,0,6084 3759 5795 528 7924 6461 3961 6300 8406 4973 6700 2698 6980 6300 5235 5174 2734 3848 5045 5773 2698 4521 41 5869 2734 7343 2698 5300 2968 6300 8406 2442 5773
1293,0,6084 1740 3283 3934 6384 1690 7526 4477 259 5085 578 8138 7473 4608 6384 7526 5590 8028 3771 7526
1295,0,6084 6980 2963 2857 1419 5085 4676 7526 3656 5085 1813 5907 7473 6818 7526 5172 4608 6220 3771 6031 7526 6084 7107 6216 5922 2514 7986 2698 6254 3283 7822 8182 7526 1273 1089 2186 5085 3078
1296,0,7439 2734 224 6461 756 6122 7669 7256 7669 3745 224 1020 6030 1368 6300 8052 6700
1297,0,3436 7751 1698 1444 6794 8380 5185 5773
1298,0,1774 6084 3277 5922 4029 7924 5213 5672 5964 5773 3120 7982 4908 259 3934 5773 4442 5551 1818 6193 5819
1299,0,8235 7532 7343 1698 5795 77 5620 2876 3080 1698 1444 1041 1550 5819
1301,0,7136 230 7813 6461 2266 2963 3078
1302,0,3746 5551 5234 237 2734 5773 5733 2734 6300 6206 5185 5773
1303,0,7685 4530 978 7473 5181 2266 230 1189 3078 6084 1309 237 5235 3581 224 1730 4017
1305,0,8235 3283 2494 5107 6254 6517 5773
1306,0,5172 2995 6748 316 7526
1307,0,4619 6214 2698 6980 2995 6220 8600 5174 2698 1230 1240 5330 4069 7526 3656 1698 671 4491 6343 7526 3577 3321 1293 2154 1089 3828 2963 5045 6343 7526
1308,0,2376 2154 5929 8075 1582 3485 7415 6300 224 3581 7924 8542 4214 605
1309,0,6448 5085 8406 2121 753 3139 5326 6537 2641 1984 3581 7924 5235 224 5219 8075 6758 5160 1406 5773
1310,0,1774 6700 3283 1240 2728 907 5540 5773 230
1311,0,490 6225 8600 4133 6776 667 4032 7669 6084 699 3291 1994 8406 6843 230 3656 2963 4144 4759 8406 6843 699 5045 1994 3291 4652 7669 6700 1082 2217 7532
1312,0,3507 4017 4944 5373
1313,0,1039 237 2199 6461 6031 5773
1316,0,7784 8636 3283 6159 7982 682
1317,0,2872 1753 4801 7669 6084 1900 4493 6726 6980 8542 5395 3963 1872 5672 2632 7526 3656 230 8542 3963 753 2497 6726 1543 8075 3243 2283 5330 6700 7669
1318,0,7136 230 4533 1827 4017 3577 7337 5163 237 2269 6300 230 753 6517 8380 3078
1319,0,2707 7812 6527 5071 203 6193 1543 6758 2466 3078
1320,0,6448 653 3119 7447 237 3647 1628 2963 6560 6706 230 3656 154 6547 6551 1444 6133 1628 237 2734 4614 6461 1582 6706 6700 720 3751 4614 5118 2129 6700 3228 4017 1101
1321,0,2178 753 7669 2892 3850 572 6700 7669 2516 2892 1444 5071 1122 1994 5045 3078 5983 254 237 8075 3718 624 3604 3283 6560 769 5045 7526
1322,0,7747 7526 3821 3092 1212
1323,0,2686 1690 3078
1324,0,1322 7158 7152 6026 7898 2671 4902 2859 7313 8317 7570 3805 8399 6946 4851 511 4017 6084 2453 5043 641 7152 5148 8399 5849 7954 4326 2591 5773 8251 7954 6209
1325,0,3435 4799 5082 753 8542 1436 4121 7924 5907
1326,0,5837 2734 5868 3168 5658 6589 1647 4194
1327,0,5054 3207 5773 7218 4715 237 853
1330,0,2555 7971 8297 5773 1090 5242 3078
1331,0,5861 4143 4451 8538 2700
1333,0,6084 5063 6349 3283 4442 929 903 2963 1032
1334,0,4223 4017 3746 6439 5821 285 5773 8027 162 7924 2582 5672 863 6589 3669 5773 6521 3501 343 237 6747 5773
1335,0,1503 70 237 2199 6517 7805 5773 6448 5174 1089 5071 2923 3078 636 7891 5773 5270 6767 224 4676 1089 3718 3347 5773
1336,0,5172 1386 3825 3283 1813 1386 6215 8406 3255 5085 1690 7526 5172 3080 7473 6560 3078
1337,0,754 4069 7526 3398 1240 771 3543 2698 7913 7526 6084 4608 1842 8380 7526
1338,0,425 4131 230 8406 3933 7142 1401 1582 3485 224 6084 3384 4912 6193 6439 40 3000
1339,0,1376 6542 2230 2734 1189 5773 5270 6332 2728 1499 5773 1273 2230 2734 5773
1341,0,6451 7526
1342,0,2977 5219 3565 237 5326 4780
1343,0,3332 203 8406 2442 3283 6624 203 8406 2845 6214 8406 2845 7982 737 7526 2297 7526
1344,0,6084 5795 1626 5610 2932 8298 7924 4369 4017
1345,0,2925 3856 196 7052 581
1346,0,5270 3968 2698 6527 3078 5015 6926 7117 5181 4164 6246 4147 5773 5790 872 5344 5773 6448 1028 6195 1280 5063 5099 5773
1347,0,3183 385 2186 3288 7812 3078 4366 7343 2186 6794 2488 495 5773 5172 2835 804 6300 1787 3078
1348,0,1774 4017 6084 4799 5922 77 4080 4131 4017 2977 5869 5045 6461 5358 224 7631 6300 4441 7526
1349,0,1503 1799 8406 784 7624 5773 6084 6009 2734 5773 1520 5326 2734 2612 5773
1350,0,1084 8406 25 1799 3078 5270 4184 2641 6527 6517 3046 8631 1556 978 237 4503 7856 230 1002 3078 3634 2641 913 237 2670 237 5045 3078 3824 5045 1614 3078
1351,0,7152 5083 1095 1036 220 1740 5083 5045 1212 7526 1164 8138 5922 3777 3418 7526
1352,0,4858 3746 5755 5672 5174 2086 230 7341 4026 5774 4559 2540 1179
1353,0,6084 3468 6461 4715 4017 5837 2734 5795 528 7631 6300 4441 3078
1354,0,7566 7583 3581 2698 918 3152 6843 5672 5637 5239 6773 8542 1513 5670 5773
1356,0,7136 6084 5063 2199 4662 5107
1357,0,1879 6527 5071 4883 3751 6589 6174 3078 7126 3647 3718 3604 6589 8229 3078
1358,0,425 2655 7624 5773 7645 3581 1170 2734 6311 237 274 6537 2591 3078 188 6527 2734 7744 5795 5922 5118 230 647 4017
1360,0,4584 6300 2361 7471 6193 230 2864 7471 6193 230 3712 7526 3871
1361,0,4878 5071 7811 6794 853 6700 5046 3337 5071 1395 6700 7152 4294 6193 3771 8155 5045 6343 6700
1362,0,7882 1543 8542 1484 753 472 230 5071 5826 711 6589 6953 8528 3671 1543 4675 5373 2154 753 1416 237 5071 753 2091 7343 5071 6953 4801 5071 6953 7343 5071 711 4801 5071 7982 6953 5773
1363,0,4041 8326 2845 4196 6547 2551 4196 4799 7792 8542 3894 5851 7768 1872 4196 4026 1543 8542 110 4196 1201 4187 1543 8542 110 5773
1364,0,6820 7487 2734 3027 4647 77 5773 2397 4017 1207 8134 2612
1365,0,7436 862 230 1304 5141 230 6249 5760 5658 1521 4764 1280 1008 3245 235 4595 230 1922 2728 5071 6589 3718 1966 1775 8465 97 6300 4211 230 6084 1008 7035 3235 230 4608 6311 7337 4248 230 8346 230 3146 5773
1366,0,5768 3168 5658 7860 5773 326 6517 4504
1367,0,7685 6349 7957 753 5773 6084 885 2670 237 2734 6300 7860 6379 3771
1368,0,6407 8456 4017 5955 7152 6261 5658 6622 3078 7754 7610 6261 8093 8319 7899 7151 5974 1758 7824 4017 7151 434 4326 5974 2259 7313 7954 5355 4017 8251 5871 6209 5773
1369,0,6084 2945 237 8322 5291
1370,0,4584 6035 6461 3490 4521 4254 4858 6505 1179 4521 4108 1226 5425 8298 6461 943 1994 8075 2592 5773 3454 5035 2591 237 5577 6461 285 733
1371,0,2707 2812 2963 254 8195 6084 44 5107
1372,0,7658 8322 4263 3255 6343 5773
1373,0,2707 5773 5465 7653 1720 5121 2963 8075 4608 2698 1720 1816
1374,0,1080 230 3968 6517 6194 8084 3078
1376,0,6084 7027 5582 3080 237 2298 5085 230 203
1377,0,1090 5893 4179 1628 7957 2734 918
1378,0,6084 1444 203 2612 6012
1379,0,6084 353 4912 8542 5239 1189 5085 5773 1908 5234 5922 7805
1380,0,1080 6794 224 853 5335 5773 5728 5667 7532 5773
1381,0,7152 6927 3668 8205 5045 310 3797
1383,0,6084 3968 6527 6517 4017 6084 5868 237 2134 2734 7874 5330 224 259 8542 1154 7526
1384,0,57 4017 6081 3083 8421 6700 1991 7152 7257 4937 5552 6825 6026 8582 4326 3843 6584 7610 7526 369 7152 7313 2047 6700 7769 7954 339 681 1611 8500 413 7548 6209 5773
1385,0,6084 6843 237 5404 224 5932 8406 459 4017
1387,0,6084 1185 6787 12 6709 1800 3283 5931 5658 4207 2698 5795 1226 2786 162 7924 6835 8075 7426 230 1698 5795 3468 3477 7620 7130 3989 2963 8542 3021 4017 5728 5094 1280 5718 6660 7973 5773
1388,0,6084 8538 6349 1481 7269 6700 2698 1444 5219 8406 3169 224 5234 910 3169 753 3581 7924 1230 5085 5773
1389,0,6084 7027 5071 5795 8542 3964 4457 5773
1390,0,7633 7927 8352 7685 4904 4916 6726 6700 2286 7531 2773 5573 6250 1280 4398 7531 2773 3541 3216 5573 1761 6700 4941 7531 6700 6726 6488 1280 3285 1947 6726 1383 5819
1391,0,8314 3455 1715 6395 8251 2112
1392,0,3757 4211 6700 1621 730 7725 6700
1393,0,5035 1503 5175 2655 4789 3718 6142 2802 8600 245 6039 5658 6975 5226 3751 6048 5672 4528
1394,0,6417 77 3798 1556 6517 4457 2134
1395,0,6183 1068 4715 1891 6671 6215 8406 8488 154 5773 7152 5138 3078
1396,0,3730 753 6461 7503 1635 1944 3078 6084 4799 3581 7924 5779 254 584 5773
1397,0,8332 5620 5819 5958 7580 2017 378 5819
1398,0,3507 8380 6084 1679 3647 5641 5071 237 6527 8406 474 7484 5773
1399,0,3824 8623 230 1309 8623 230 5868 8623 230 6843 8623 5773
1400,0,425 1813 5107 3474 7526
1401,0,5837 5071 667 2269 5922 2892 3427 6300 6461 3626 1994 4580 4968 224 4211 1410 6794 2113 4016 5071 1108 237 4211 6254 8105 2372 3078
1402,0,3681 2540 2578 6700 963 1078 6700 4965 5881 5071 3078
1403,0,3757 3718 1621 441 2734 4608 1497 8134 7567 237 7814 7924 1747 7526 6547 3589 3696 5141 230 4752 77 2825 2734 800 7343 5107 6220 230 2698 885 6781 237 203 6193 4614 4362 7891 5773
1404,0,3895 8095 2831 4277 490 3385 7526 4845 4277 1782 7526 4577 8095 1444 5107 6254 388 5773 3656 5566 6958 1444 3647 2302 3727 7526 6956
1405,0,8189 4780 753 4667 5773 4878 4667 753 8542 8420 7924 8189 4780 5773 4036
1407,0,7436 254 753 3093 7526 3577 4765 8542 6109 5834 6036 8104 237 7673 6938 7706 7526 4442 475 4211 1994 1381 3354 7526
1409,0,1080 230 5868 7538 237 203 4976 5085 3078
1410,0,3730 5773 7018 5922 3766 6070 3283 907 5922 963 4121 237 4508 254 911
1411,0,4410 7526 2327 7924 7538 1799 3321 4678 1872 5773 3656 2698 3468 8447 5658 5982 5773 7152 3968 8431 7924 7812 5658 6794 8084 6589 5071 4069 6392 6232 6300 8028 7526
1412,0,5915 4748 2735 5773 3730 7012 5773 1493 1436 6592 6193 5672 3019 5773
1413,0,718 8447 5085 5773 6084 3468 1436 8203 5819
1414,0,676 349 7693 7022 4017 3730 5894 8542 8203 210 3078 6084 4294 224 2734 2230 8406 6560 1900 8298 7028 230 8406 6843 5773 6084 5750 6461 1827 224 4938 224 6349 6084 418 2734 4017
1415,0,4442 5107 978 4298 230 6527 5687 2734 5868
1416,0,7018 8380 2578 230 224 907 8406 5373 7924 1447 2892 6700 7532
1417,0,7718 5071 2199 4179 6084 3277 5672 6461 5014 3078
1420,0,7751 421 6300 3533 2006 3379 7685 3538 6739 91 5679 6739 942 3300 6739 3373 4368 6739 7141 7499 6739 8543 224 7248 7669 6739 8193 4130 7669 7526 5620 5636 7891
1423,0,5854 3286 5335 230 4250 5071 3825
1424,0,3533 3927 6300 6356 5773 63 2734 6927 5922 8207 7900 5773
1425,0,3746 7891 2698 6527 5795 3474 2922 2793 528 5885 5773 7436 4117 4117
1426,0,5915 210 6843 230 4871 6843 5300 7152 5773 431 4662 907 3848 258 6300 6843 230 5835 7152 3759 5453 2735 230 7152 5551 7231 224 7152 6349 7957 753 2234 237 152 7152 7526 6956
1427,0,6084 220 2768 5071 5773 6084 8431 5071 651 8631 5773
1428,0,5837 2734 6349 4662 2877 4265 553 5181 6461 2130 6700 3078 6448 6517 230 8504 2154 753 1802 1994 2734 6863 1280 6178 4547 603 4976 4923 6461 2451 1543 8251 6700 4017
1429,0,1774 5819 3218 6300 7614 8447 5773 5819 647 5773
1430,0,3074 3968 5071 2150 5045 4144 6571
1431,0,1073 5922 1730 5085 3283 2812 1207 150 5174 4442 1540
1432,0,4041 5107 79 3283 4799 6193 237 748 6300 580 4608 1444 8444 5071 3825 5174 5922 8506 6439 3474 1994 8214 7526
1433,0,7152 585 1185 4819 1626 5045 7281 7028 8138 5141 428 5773 2698 2166 1185 4819 3513 5658 7642 5071 3283 6084 3668 7929 142 5071 1637 2655 5045 5174 3874 520 5723 1280 6517 1185 708 4179 7738 4365 2287 5773 2698 3891 5071
1435,0,7685 5121 5821 5773 6084 3968 7982 4752 3751
1436,0,3730 3385 2698 1642 237 2734 5773 6488 5773
1437,0,6084 6277 6461 2459 6685 3078 6084 5099 6517 2734 7615 5795 1637 5922 8506 4952 5174 2734 5038 8542 8203 6980 5922 3278 3078 6084 4799 5141 5534 5174 2734 203 4715 230 8406 6843
1438,0,3898 230 3968 2734 5869 5045 1194 8266 3078 1931 6556 5045 237 5083 8631 7957 3283 6084 3468 1626 224 2325 5107 697 4503 5239
1439,0,3332 2698 2269 6461 1617 5672 3669 6560 3078
1440,0,8352 77 1944 150 2698 3692 6349 6517 755 5773 1090 5773
1441,0,4518 1698 6576 4211 6257 230 2734 3968 4550 6300 1543 5045 5819
1442,0,8258 5773 6084 5929 7860 2848 6300 8542 881 5762 5773 6135 224 1344 5773 6084 4799 305 224 1829 5773 6527 2734 6254 2905 3078
1443,0,6084 6464 5982 6517 879
1444,0,6451 6343 3559 7526 5172 6300 6767 3078
1445,0,4442 6300 2266 5773 7718 2734 2269 8406 8444 5773
1446,0,3182 882 4888 2963 7860
1447,0,6747 2539 5620 853 8406 7891 7526 2698 1444 3170 4017
1449,0,5837 5795 5922 4944 572 4369 5773 6084 6843 2734 4608 6097 5773
1450,0,7873 5922 8506 8499 8466 2186 3743 7526 3239 2641 220 3549 2154 2698 4799 3771 6679 7526 1985 7526 3656 2641 516 7811 3131 6818 5138 7526
1451,0,5776 230 1207 5219 5922 6551 7924 8406 6993
1452,0,810 230 4426 6461 2845 8477 378 3078 6521 6527 2734 5795 528 6469 7957 3078
1453,0,5837 2186 8075 1740 5658 5083 6193 8600 5899 8075 8542 6602 3078 1084 3601 5667 7924 3601 8322 3080 3078
1454,0,3587 7997 6619 8597 670 5163 52 3345 5773 3533 5051 753 7792 5045 3751 5672 2940 5773 7281 102 8406 834 5773 4531 5658 6794 5773 8579 3512 5773 4590
1455,0,1774 1698 2230 3353 3934 5773
1456,0,1322 1545 2225 6084 1174 5552 339 4693 7416 4326 2965 7570 5849 7954 4163 7152 5601 3805 4326 8438 8404 6900 5773 6209
1457,0,1178 7526 4122 1224 122 3468 5235 5658 6527 1395 7526 7152 79 5085 3078
1458,0,4904 2734 3080 237 6013 7407 6999 254 1944 3078 3078
1459,0,5465 2698 1444 5982 5940 6300 4396 4017 4017 1715 1179
1460,0,4041 2698 6517 3385 1382 2588 3078
1461,0,4619 3433 4676 2641 651 5045 5773 6451 6343 7526
1462,0,1207 7138 3647 4976 2612 4858 6589 4026 3825 8084 7343 2978 3080 5672 1179
1463,0,6084 2159 3225 4580 8298 2641 753 5922 4576 4131 224 6084 4986 4018 1994 8631 4608 6084 1444 6794 224 6084 5551 6556 2734 237 6349 6084 5169 7138 3647 2869 6220 3324 6461 3485
1464,0,4518 696 5175 7924 7404 5045 77 3771 4580 5773
1465,0,1458 8298 5071 7526 5046 1740 7526 2686 5071 220 6254 5045 4069 1212 7526 3125 5071 1799 5085 3078 2760 4814 3078
1466,0,1278 5045 3718 8566 3271 1782
1467,0,3125 5813 4675 3119 3417 753 5107 5551 87 587 7986 5071 4986 5174 5071 5083 3751 3283 87 2283 5071 4986 5174 5071 3798 2584 4017 4017 4017
1468,0,5646 5773 4741 6193 5773 3730 2976 5773 4138 2734 5795 1226 3098 5773 7880 2698 4111 5348 1556 6758 3119 230 2698 3848 3751 224 1240 918 7235 8542 7154 675 301 7860 5773 2925 2458 7629 6254 237 6349 5773 5837 5795 5922 2300 7511 224 8075 8542 2513 1543 6461 7862 5773 3205 7343 2734 3968 7771 7771 5609 6560 4151 1994 8549 230 3771 6461 5235 753 1540 5773
1469,0,3898 3007 4131 5773 3533 5235 8130 4457 753 5773 3285 5922 5620 77 6685 5773 7358 2214 5773
1470,0,7126 2698 5326 7685 3825 1908
1472,0,228 8542 4121 2734 7622 779 3286 5773
1473,0,7400 4801 3559 1994 519 6517 5326 5773 6084 3468 5922 8203 4017 5906 5672 7507 4017
1474,0,5270 755 753 3718 7219 6053 3078
1475,0,7880 7622 6084 203 4298 3078
1476,0,6084 5795 5922 357 5428 7848 5271 5672 8406 1189 4437
1477,0,5035 1520 3647 6789 4976 3771 4017
1478,0,4904 2734 242 1189 5085 3078
1479,0,6521 2933 6461 768 5773
1481,0,4904 1698 1799 8542 7794 2612 3078 6084 33 5551 5922 4740 6214 7924 4568 2116 5773 8637 237 3903 7731 1631 3581 2963 4675 8195 843 4801 3468 8233 1556 4369 4801 6055 4016 4759 3345 4608 2698 7811 2269 4550 5672 4017
1482,0,7136 5773 6084 3468 5922 4434 1543 154 5071 224 3466 7343 4442 2573 7771 6065 7620
1483,0,6084 4799 6300 6461 4638 5185 5773
1484,0,4904 2734 6902 3825 3078
1485,0,7162 3601 5819 5620 8386 1994 3555
1486,0,7013 753 5620 5620 1508 2641 753 6071 5773
1487,0,7436 5773 3871 3871 5837 5071 5868 3871 237 1917 5045 1543 6027 3825 3078 3871 3871 4811 3751 2963 2315 5773 3871 3871 4035 5071 6537 2266 5773
1488,0,7018 5672 6300 4149 4017 3656 1144 4108 7542 4211 1410 4871 5045 5982 4211 224 2727 224 5766 5746 3250 4017 467 4211 4017
1490,0,6084 3759 5868 237 5348 580 5773 2925 3225 4179 6194
1491,0,7685 3468 8203 6300 5977 5819 2734 1444 2269 442 1872 6300 5118 6300 5658 6589 5713 2848 5773
1492,0,4878 353 2269 3601 4003 3078 3533 7996 7662 6215 2186 1690 7526
1493,0,4619 3601 1635 4748 2758 5163 753 980 5773 4308 6585 3468 1668 5773
1495,0,6084 5551 1802 4675 5019 4608 3759 5795 6517 3385 5773 425 5773 8344 2734 5868 4211 996 6589 8542 1095 4121 5773
1496,0,7764 7852 7549 77 572 1582 7511 6349 4026 2086 1240 5795 6547 5620 6005 6700 1390 4771 5773
1497,0,1080 5773 5819 2734 2230 8542 154 5821 5534 6300 5644 1212 3078
1498,0,3556 254 772 5773 3078 2821 230 6084 8251 4693 1280 6084 4562 4693 230 2506 4897 1923 5368 6412 8608 254 237 8080 1628 3119 1280 5071 4250 2462 2612 230 6527 4211 230 8253 230 8253 6527 4211 7526
1499,0,6084 5449 5174 4160 4184 254 5773 6546 7583 4179 7622 3647 5922 307 1703 3253 3324 6532 6644 572 7924 142 3291 5169 8134 6300 1651 2845 5773
1500,0,5101 230 2698 4799 5534 1994 6461 5326 5773
1501,0,4741 6193 5773 5837 2734 5868 5045 237 203 6640 3078
1502,0,7531 2807 5235 230 7131 1230 5922 4779 2963 8542 1635 1224
1503,0,7125 3771 2698 3092 6343 5773 4878 5071 3923 5045 5773 1985 7526
1504,0,3182 1582 1872 2698 667 6556 237 6527 6980 7642 2734 5773 6521 2698 2889 7027 4211 5169 5795 5773 4932 2589 230 3647 5009 230 1977 8542 172 224 771 3080 5773 3656 8298 7012 8298 2698 7929 230 4211 8265 4026 6193 5773 3182 4702 6517 2734 4026 1637 6254 2698 5169 6527 4211 237 7642 2734 4746 2734 7771 5063 6349 5045 2963 8075 5773 7531 6980 737 387 230 3283 4211 8265 5121 5773 3182 727 2698 5795 1543 4211 753 2734 4809 8542 755 237 1061 4211 230 3283 2734 1727 5107 237 5773 7685 7829 230 2734 1041 6592 230 2734 853 230 2734 5868 237 6794 3581 5773 6084 5063 8028 5922 6551 88 5141 224 7957 230 3283 5174 2734 5063 4768 8542 4441 230 5174 2734 7635 6603 5672 2514 7924 4211 230 5174 2698 3384 5795 5922 2715 6300 8542 2845 3882 1813 5009 6517 3597 1946 224 2071 567 5672 8542 4441 230 4310 5672 8542 2388 230 4533 3669 1600 5773 7685 5674 237 3647 5620 2655 2963 7943 1659 8542 4441 5773
1505,0,1207 4871 2734 6349 5174 4211 7357 6300
1506,0,7685 5326 8631 5085 8380 2698 2728 5326 8631
1507,0,4035 237 8542 4457 4946 753 3799 6300 17 5773 6521 5219 237 7591 8542 5326 237 100 3529 5773
1508,0,188 2186 6794 8182 6215 8631 3771 2698 5083 2186 3825 3968 3078
1509,0,3514 7526 106 7526 1047 570 4017 7685 6349 8406 8289 4017 5035 844 5035 5035 1433 2734 237 6461 4286 5035 5035 7271 8406 3979 224 543 6461 3626 237 4211 5035 1501 2700 7526 6084 6349 4504 3934 5035 4848 942 5035
1510,0,2178 8406 4060 4698 2269 833 753 5335 224 2698 4799 5450 6300 8542 3594 5335
1511,0,1161 1162 237 6349 7812 2734 2963
1512,0,5776 230 1207 8444 2734 5174 4442 4715
1513,0,5915 6349 3517 3266 224 3011 2698 3405 5773 6084 7027 7038 3968 7549 1486 3832 3934
1514,0,590 8380 2698 4111 6349 4179 2734 3027 5773 6245 2698 4799 3462 749
1518,0,718 8447 5085 5773 6084 3468 1436 8203 5819
1519,0,2985 2249 1872 753 5698 5922 7733 5773 1610 5922 2320 6527 3078 1501 6527 5922 3371 8298 3384 6527 254 667 378 4017
1520,0,6084 8083 4326 1947 7229 5368 6932 4473
1522,0,2925 4701 6461 460 5326 8406 7891 617 5773 5837 5795 5922 70 572 5773
1523,0,6451 6700 5172 8287 1782 3078
1524,0,425 230 6084 3384 4500 2734 5672 254 5773
1525,0,1992 237 5045 230 579 5773 5573 1799 4211 378 7526 7218 3324 6461 7678 224 1213 8001 5045 7526 7685 2230 1659 5045 5276 4652
1526,0,6084 6843 6461 3266 4017 5837 2734 6394 2864 91 3078 5819
1527,0,6084 7027 3632 1994 5922 6290 753 8542 166 1994 3476 3119 5773 6084 4970 5773
1530,0,3746 5773 5643 8542 4121 7473 5773 6448 7343 5107 1994 8542 4056 1401 485 8542 1199 5169 5795 1226 4298
1531,0,6084 2701 2196 3601 7331 2963 5163 1690 5773
1532,0,6451 3283 3773 5773 2925 1068 7473 224 2945 237 853 4017 1047 5620 2963 254 3066 755 5235 6273 5773
1533,0,2561 7624 2861 6517 7343 8542 5702 7812 6084 7027 4211 753
1535,0,676 6488 1028 5326 5045 7327
1537,0,4119 230 2750 6193 1698 5063 5795 1777 3385 4595
1538,0,6084 6156 5071 259 6214 4714 3225 5071 203 1703 5773 3216 2373 1698 4944 4676 5773 3821 1929 2945 2989 2433 8134 2963 5986 8389 5773
1539,0,5776 230 2620 5620 5773 7880 6527 2734 5868 5045 237 203 5255 3078
1540,0,3125 5169 5071 6254 6619 3718 3298 3078
1541,0,6084 6843 79 1556 7473 5819
1542,0,6521 3798 5117 8542 1798 224 2330 6299 3078 3078 3078 7152 1588 5107 6349 5045 6547 5335 7526
1543,0,425 230 1207 5326 3825
1544,0,3533 7667 3468 1133 6300 1975 6000 3601 7532
1546,0,5222 7526 427 4829 7526 1164 4768 997 7924 3321 422 7526 2297 7526
1547,0,3710 4675 3119 4976 5452 230 4442 2963 8542 2381 4976 898
1548,0,6521 1708 4493 6532 4245 4131 5773 7685 2269 237 8355 4468 4908 2713 224 6390 7985 5773
1549,0,96 7158 7152 1756 3078
1550,0,7400 5558 1089 5071 8380 3078 8364 2321 4870 5922 6046 415 224 2641 2990 3581 8542 1393 3078 3078 6084 6556 5922 3485 415 5071 3824 5071
